"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Curse Of Unexpected Death","necromancy","","curse, death","cleric/oracle 4, shaman 5, witch 5","1 standard action","V, S","0","touch","","","living creature touched","1 minute/level (see text)","0","0","Fortitude partial (see text)","yes","You curse one living creature with a chance of instant and unexpected death. When you cast this spell, your hand seethes with eerie gray fire. You must succeed at a melee touch attack to touch the target, at which time the fire buries itself within the target's body and disappears. On the round you touch the creature and once per minute thereafter, roll 1d100. On a result of 01-05, the spell is triggered and the creature takes 8d6 points of damage + 1 point per caster level; the creature can attempt a saving throw to reduce the damage to 2d6 points of damage + 1 point per caster level. On a result of 06-100, nothing happens.  Once the spell is triggered or if the duration expires before it triggers, the magic ends and no further 1d100 rolls are made. If the target has spell resistance, a caster level check is made when you succeed at the touch attack. A creature can be affected by only one instance of this spell at a time. The untriggered spell can be removed with dispel magic, remove curse, or similar effects.","AP 89"
"Burdened Thoughts","enchantment","compulsion","mind-affecting","druid 2, shaman 2, sorcerer/wizard 3, witch 2","1 standard action","V, S, M (a lead bearing wrapped in clay)","0","medium (100 ft. + 10 ft./level)","","","one creature","1 round/level","0","0","Will negates","yes","You fill a creature's mind with the realization of its earthly weight and responsibilities. Disheartened and wearied by these thoughts, the creature gains heavy encumbrance and is unable to fly (if already flying, it must land as soon as possible). If the creature is three or more size categories larger than you, it's also staggered.","Giant Hunters Handbook"
"Hollow Blades","transmutation","","","magus 2, ranger 1, shaman 3, sorcerer/wizard 3, witch 3","1 round","V, S","0","medium (100 ft. + 10 ft./level)","","","one creature","1 round/level","0","0","Fortitude negates","yes","All melee and natural attacks from the target deal damage as if the target were one size category smaller than it actually is. While the target is under the effects of this spell, weapons dropped by the target function normally for other creatures, while any melee weapons picked up by the target deal damage as if one size smaller. Ranged attacks and weapons are unaffected by this spell.","Giant Hunters Handbook"
"Runic Overload","evocation","","sonic","bloodrager 3, magus 4, sorcerer/wizard 5, witch 6","1 standard action","V, S, M (a small rune carved from stone)","0","close (25 ft. + 5 ft./2 levels)","","","one creature or object","instantaneous","0","0","see text","see text","This spell charges magical runes to an explosive degree. If cast on a creature with magical runes on its body, such as a rune giant or a runescarred creature (Pathfinder Campaign Setting: Lost Cities of Golarion 60), it deals 1d6 points of sonic damage per caster level (maximum 20d6) to the target and stuns the target for 1 round. When the spell is cast in this way, it must overcome the target's spell resistance. A successful Will save halves the damage and negates the stun effect.  The spell can also be cast on other magical runes, such as those from arcane mark or explosive runes. In this case, the resulting explosion deals 1d8 points of sonic damage per  2 caster levels (maximum 10d8) to all creatures within a 5-foot radius. Creatures in the area that succeed at a Reflex save take half damage. This spell doesn't destroy runes; targeted runes continue to function normally. Mundane runes, such as ones in writing or runic tattoos, cannot be affected by this spell.","Giant Hunters Handbook"
"Siphon Might","necromancy","","","druid 3, magus 3, sorcerer/wizard 3, summoner/unchained summoner 3, witch 3","1 round","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 round/level","0","0","Fortitude half","yes","You drain the might of the target and transfer that power to another creature. The subject takes a penalty to Strength equal to 1d6 + 1 per 2 caster levels (maximum 1d6 + 5). This effect can't cause the subject's Strength score to drop below 1. A successful Fortitude save halves this penalty. This penalty doesn't stack with itself or the penalty applied from ray of enfeeblement.  You can grant any one creature adjacent to you (including yourself) an enhancement bonus to Strength equal to the Strength penalty imposed by this spell.","Giant Hunters Handbook"
"Stone Throwing","transmutation","","","bloodrager 1, cleric/oracle 2, druid 2, magus 2, ranger 1, sorcerer/wizard 2","1 standard action","V, S, M (powdered stone)","0","","","","creature touched","1 minute/level","0","0","Fortitude negates (harmless)","yes (harmless)","The subject gains the rock throwing and rock catching abilities (Pathfinder RPG Bestiary 303). It can use these abilities with any solid, mostly inflexible object with a hardness of at least 5.  The subject can hurl rocks up to two categories smaller than its own size. The range increment for this attack is 20 feet, and rocks can be hurled a maximum of 5 range increments. Damage is based on the size of the subject-1d8 points of damage for a Large creature, 1d6 for a Medium creature, or 1d4 for a Small creature-plus 1-1/2 times the thrower's Strength bonus.  For every size category smaller than Large the subject is, it receives a cumulative -5 penalty on Reflex saves to catch rocks (or similar projectiles) thrown at it.","Giant Hunters Handbook"
"Steal Size","transmutation","","","bloodrager 2, druid 3, magus 3, sorcerer/wizard 2, witch 2","1 standard action","V, S, M (a piece of iron shaped like a scale tray)","0","close (25 ft. + 5 ft./2 levels)","","","one humanoid creature larger than you","1 minute/level (D)","1","0","Fortitude negates","yes","This spell reduces the target's size by one size category, as if it were affected by reduce person. You grow in size by one category, as if affected by enlarge person ( if y ou c an b e targeted by that spell). If the spell is dispelled or otherwise ends for either you or the target, both you and the target return to your normal sizes.","Giant Hunters Handbook"
"Twisted Futures","divination","","","bard 1, cleric/oracle 2, druid 1, shaman 1, sorcerer/wizard 2, witch 1","1 standard action","V, S, M (a small die with the faces scratched off)","0","close (25 ft. + 5ft./2 levels)","","","one creature/level, no two of which can be more than 30 ft. apart","1 round/level","0","0","Will negates","yes","By rearranging the threads of fate, you disrupt fortunate outcomes for other creatures. A creature affected by this spell is unable to benefit from effects that grant the ability to roll multiple times and take the higher result (like the swashbuckler's charmed life ability) or to choose the die result in lieu of rolling (like the wizard's prescience school power or the cyclops's flash of insight ability). This doesn't affect abilities that force a creature to take the lower of two rolls, such as ill omen or a pugwampi's unluck aura (Pathfinder RPG Bestiary 2 144). A cyclops can't use its flash of insight ability to save against this spell.","Giant Hunters Handbook"
"Amplify Stench","transmutation","","","cleric/oracle 2, druid 2, shaman 2, sorcerer/wizard 2, psychic 2","1 standard action","V, S","0","personal","","","you","10 minutes/level","0","0","","","You amplify your natural stench special ability-its save DC increases by 2, and creatures that fail their saving throws against your stench become nauseated rather than sickened. If your stench ability normally causes a creature to become nauseated (such as with the foul stench ability), the radius of your stench doubles instead. This spell has no effect if you don't possess the stench special ability.","Monster Codex"
"Mark Of The Reptile God","transmutation","","curse","antipaladin 4, cleric/oracle 4, inquisitor 4","1 standard action","V, S, DF","0","close (25 ft. + 5 ft./2 levels)","","","one creature","permanent","0","0","Fortitude negates","yes","If you succeed at a ranged touch attack, you burn your handprint onto the flesh of a creature, dealing 1d6 points of acid damage. The mark can be placed on any exposed portion of the creature, typically the head or forearm. The flesh around the handprint becomes rough and scaly, like the hide of a lizard. It also glows with a green radiance (shedding light as a torch) when brought within 60 feet of you. While the handprint glows, the target takes a -2 penalty to AC against your attacks and on saving throws to resist any spell you cast or spell-like ability you use.  Additionally, each day the target remains cursed, more and more of its flesh becomes covered in reptilian scales. The target must succeed at a Fortitude save each day or take 1d4 points of Charisma damage, 1 point of which is Charisma drain instead. A creature reduced to 0 Charisma by this effect is immediately transformed into a small, harmless cave lizard, as the baleful polymorph spell.  As with the effects of bestow curse, the curse inflicted by this spell cannot be dispelled, but it can be removed with a break enchantment, limited wish, miracle, remove curse, or wish spell.","Monster Codex"
"Swarm Of Fangs","conjuration","summoning","","druid 3, sorcerer/wizard 3, summoner/unchained summoner 3, witch 3, psychic 3","1 round","V, S, M (a lizard's tooth)","0","close (25 ft. + 5 ft./2 levels)","","one swarm of animate teeth","","1 round/level","0","0","none","no","You summon a swarm consisting of thousands of animate, flying teeth in a 10-foot-by-10-foot cube. These fangs attack all creatures within the swarm's area. You can summon the swarm so that it shares an area with other creatures, and you can move the swarm up to 40 feet each round as a move action. If you choose not to move the swarm, it automatically moves up to 40 feet to envelop the nearest creature (including you) if it has not already done so.  Creatures caught inside the swarm's area of effect take 2d6 points of damage. The fangs deal damage to all creatures sharing their area when they first appear, and at the end of their movement each round.","Monster Codex"
"Transfer Regeneration","transmutation","","","cleric/oracle 3, druid 3, shaman 3, witch 3, psychic 3","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","1 willing living creature","1 minute","0","0","none","no","You bestow your regenerative abilities on the target. Your regeneration stops functioning for the duration of the spell, and the target gains your regeneration. For example, if you have regeneration 5 (acid or fire), your target gains regeneration 5 (acid or fire). This regeneration overlaps (does not stack) with any regeneration the creature already has, including other castings of this spell. This spell has no effect if you don't have the regeneration ability or your regeneration isn't functioning when you cast the spell.","Monster Codex"
"Trial Of Fire And Acid","evocation","","acid, fire","bloodrager 3, cleric/oracle 3, magus 3, shaman 3, sorcerer/wizard 3, witch 3","1 standard action","V, S","0","touch","","","creature touched","1 round/level","0","0","Fortitude half (see text)","no","The target creature is covered in burning acid that deals 1d6 points of acid damage and 1d6 points of fire damage each round. The subject can attempt a Fortitude saving throw each round to reduce the damage by half. Dousing the target in water ends the effect (both the acid and the fire), but rolling on the ground does not extinguish the fire or affect the acid.","Monster Codex"
"Disrupt Link","abjuration","","","antipaladin 2, bard 3, inquisitor 3, sorcerer/wizard 2, witch 2","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","one creature and her animal companion, familiar, or other bonded creature (which may be no more than 30 ft. apart)","1 round/level","0","0","Will negates","yes","The target has her link with her bonded creature temporarily severed. If the subject has a familiar, she loses the benefits of the alertness, deliver touch spells, empathic link, scry on familiar, share spells, and speak with master abilities. If the target has an animal companion, she loses the benefits of the link, share spells, and devotion abilities. The target and her familiar or animal companion also lose any other abilities (such as those from archetypes or feats) that rely on the two having a connection.","Familiar Folio"
"Duplicate Familiar","conjuration","creation","","alchemist 4, sorcerer/wizard 5, witch 5","1 standard action","V, S, M (alchemically preserved mockingfey feathers), F (familiar)","0","touch","","temporary duplicate of familiar touched","","10 minutes/level","0","0","Fortitude negates","no","You create a duplicate of a familiar. The familiar's master can use the duplicate as if it were his familiar in all respects, though he doesn't gain the bonus special ability from more  than one familiar at a time. When the spell's duration expires, the familiar duplicate shrivels into nothing, even if petrified or otherwise transformed.","Familiar Folio"
