"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Ascension","universal","","","cleric/oracle 9, druid 9, sorcerer/wizard 9, witch 9, psychic 9","1 hour","V, S, F (minor artifact), M (10,000 gp in rare herbs, gems, and other exotic materials)","1","close (25 ft. + 5 ft./2 levels)","","","one non-mythic creature/3 levels","2 hours/level; see text","0","0","Will negates (harmless)","yes (harmless)","You imbue a number of creatures with mythic power, granting each of them 1st tier in a mythic path of its choice. The creatures immediately gain the benefits of their chosen paths. Divide the duration evenly among all targets.  The targets retain their mythic tier only while they're within 100 feet of the spell's focus component. A target that goes outside this range loses its mythic tier, but instantly regains it if it moves into range again. If the focus component is destroyed while the spell is in effect, the spell immediately ends and all targets gain 1d4 permanent negative levels.","Mythic Adventures"
"Bleed Glory","necromancy","","curse","cleric/oracle 3, sorcerer/wizard 3, witch 3, psychic 3, mesmerist 3, medium 1","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one mythic creature","1 minute/level","0","0","Will negates","yes","The mythic power cost for all path abilities, feats, spells, and other effects used by the target increases by 1.","Mythic Adventures"
"Deathless","necromancy","","","alchemist 4, cleric/oracle 4, inquisitor 4, sorcerer/wizard 4, witch 4, psychic 4, medium 4","1 standard action","V, S","0","touch","","","living creature touched","1 round/level","0","0","Fortitude negates (harmless)","yes (harmless)","The target's soul is strongly anchored to its body, preventing death from hit point damage. No matter how low the target's hit points get, it remains alive (though not necessarily conscious).  This spell doesn't prevent death from sources other than hit point damage-such as Constitution damage or drain, death effects, or energy drain. Spells that cure hit points affect the creature normally.","Mythic Adventures"
"Lend Path","transmutation","","","bard 4, cleric/oracle 5, druid 5, magus 4, sorcerer/wizard 5, summoner/unchained summoner 4, witch 5, psychic 5, medium 2","1 standard action","V, S","0","touch","","","creature touched","10 minutes/level (D)","1","0","Will negates (harmless)","yes (harmless)","You temporarily transfer one of your mythic path abilities to another creature, which can use it as if it were part of the creature's own path. If the target is unable to expend mythic power, it can't activate any part of the ability that requires expending uses of mythic power, but the ability otherwise functions as if the creature were 1st tier.  While your path ability is transferred in this way, you can't use it yourself (even if it's an automatic ability or one that doesn't require expending uses of mythic power).","Mythic Adventures"
"Mythic Severance","necromancy","","curse","cleric/oracle 4, inquisitor 3, sorcerer/wizard 4, witch 4, psychic 4, mesmerist 3, medium 2","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","permanent","0","0","Will negates","yes","You restrict the target's access to its mythic power. Each time the target attempts to cast a mythic spell, expend mythic power to activate a path ability, or use any other effect that requires expending uses of mythic power, it must attempt a Will saving throw against the DC of this spell. If it fails this saving throw, the creature loses its action and the ability it was attempting to use has no effect.  This spell has no effect on mythic abilities that don't require the target to expend mythic power.","Mythic Adventures"
"Restore Mythic Power","transmutation","","","bard 3, cleric/oracle 3, sorcerer/wizard 3, witch 3, psychic 3, medium 2","1 standard action","V, S","0","touch","","","you and one mythic creature","instantaneous","0","0","Will negates (harmless)","yes (harmless)","By laying your hands on the target, you're able to transfer some of your mythic essence to the target. You expend three uses of your mythic power to restore one use of the target's mythic power.","Mythic Adventures"
"Share Glory","transmutation","","","bard 2, cleric/oracle 3, druid 3, sorcerer/wizard 3, summoner/unchained summoner 2, witch 3, psychic 3, medium 1","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one non-mythic creature/3 levels","1 minute/level","0","0","Will negates (harmless)","yes (harmless)","You imbue the targets with a fraction of your mythic nature. They count as mythic creatures for the purpose of path abilities, spells, and other effects that function differently for mythic creatures. This doesn't grant the targets mythic tiers or any uses of mythic power; it merely gives them a greater advantage when others use abilities that work differently for mythic creatures. You must be at least a 1st-tier mythic character to cast this spell.","Mythic Adventures"
"Steal Power","necromancy","","","cleric/oracle 5, sorcerer/wizard 5, witch 5, psychic 5, mesmerist 4","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one mythic creature","instantaneous","0","0","Will negates","yes","You sap the power from a mythic creature, using it to restore your own. The target loses 1d4 uses of mythic power. If you have the ability to expend mythic power, you regain one use for each use the target loses.","Mythic Adventures"
"Terraform","transmutation","","","cleric/oracle 7, druid 6, sorcerer/wizard 7, witch 7, psychic 7","1 hour","V, S, M (10,000 gp worth of precious minerals, see text)","1","100 feet","100-foot-radius emanation, centered on you","","","1 day/level (see text)","0","0","none","no","You alter the area's terrain and climate to a new terrain and climate type appropriate to the planet or plane. For example, you might transform a desert to plains. To cast this spell, you must expend 10 uses of mythic power along with the material cost. This magically alters the area's climate and normal plants to those appropriate to the new terrain, but doesn't affect creatures or the configuration of the earth. Transforming rocky hills into forested areas converts grasses into shrubs and small trees, but doesn't flatten the hills or change the animals to suit the new environment.  You can alter the climate by one step (warm, temperate, or cold). The maximum extent of the terrain change is up to the GM, but in general is to a similar terrain type or one step within that terrain type (such as from a typical forest to a forest with massive trees or light undergrowth, from a shallow bog to a deep bog, and so on). You might be able to shift the land to a similar terrain type, such as turning a sparse forest into a relatively dry swamp. Local creatures adversely affected by these alterations either flee the area or quickly die, depending on their mobility and awareness of the change.  Multiple castings of the spell in the same area can create an area with radically different terrain and climate than the surrounding land. The GM can decide that certain terrain shifts are unsustainable and shorten the duration, or that some are suitable for the area and extend the duration.  This spell could have many secondary effects based on the nature of the change, the type of bordering terrain, and so on; these should be determined by the GM on a case-by-case basis. For example, transforming a desert requires drawing water up from underground to sustain the plants, which could deplete the water table in nearby areas. Creating a warm desert in the middle of a snowy tundra will create a bordering area of mud and frequent storms from the clash of hot and cold air fronts.  If you're at least 8th tier, you can expend 20 uses of mythic power instead of 10 to increase the range to 1 mile, the area to a 1-mile-radius emanation centered on you, and the duration to 1 month per caster level.","Mythic Adventures"
"Apparent Treachery","enchantment","compulsion","mind-affecting","bard 3, inquisitor 3, sorcerer/wizard 4","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature/level, no two of which can be more than 30 ft. apart","1 round/level (D)","1","0","Will negates","yes","You shroud a number of creatures in an aura of suspicion and fill them with extreme paranoia regarding their allies. Affected targets believe their companions are behaving erratically, nervously, and seemingly with an eye towards betrayal.  Creatures under the effect of apparent treachery do not have allies and are not considered to be an ally to any other creature, including other creatures affected by this spell. They cannot move freely through their allies' spaces, flank creatures with them, cooperate with them using teamwork feats, or give or receive benefits from the aid another action or any spells or effect that affects only allies. If creatures affected by this spell are able to take attacks of opportunity, they always do so against provoking opponents, including those who were their allies before being affected by this spell.  A creature not under the effects of the spell who is trying to cast a spell against an affected target must succeed at an attack roll to touch the target, even if the spell is harmless, though the affected creature is not forced to attempt saving throws against harmless effects.","AP 74"
"Film Of Filth","transmutation","","poison","cleric/oracle 4, druid 4, ranger 3, sorcerer/wizard 4","1 standard action","V, S","0","touch","","","creature touched","1 round/level (D)","1","0","Fortitude negates","yes","You cause the target's flesh to exude a layer of putrescent slime so foul that the target is sickened (Fortitude negates) for the duration of the spell and for 1d4 rounds thereafter. All creatures within 20 feet also become sickened (Fortitude negates), and remain sickened for as long as they remain within 20 feet of the target and for 1d4 rounds thereafter. A creature that strikes the target with a bite attack must succeed at an additional save or become nauseated for 1d4 rounds. Creatures immune to poison are unaffected.","AP 74"
"Lightning Lash","evocation","","electricity","cleric/oracle 3, inquisitor 3, ranger 2, witch 3","1 standard action","V, S","0","personal","20-foot-radius spread","","","1 round/level (D)","1","0","Fortitude negates (harmless)","yes","You create a crackling lash of unholy lightning that flickers and flashes in your hand like a whip, shifting color in response to your mood and will. Once per round, you can make a melee touch attack with the lightning lash against a target within 15 feet. If the attack is successful, it deals 1d6 points of electricity damage and 1d6 points of damage from divine power (similar to flame strike), and allows you to attempt a trip combat maneuver check as a free action against your target (using your caster level as your CMB).","AP 74"
"Maw Of Chaos","conjuration","teleportation","chaotic","cleric/oracle 8, sorcerer/wizard 8","1 standard action","V, S, F/DF (a gold-plated, cold iron ring that was forged in the Abyss)","0","close (25 ft. + 5 ft./2 levels)","5-foot-radius spread","","","concentration (maximum 1 round/level)","0","0","see text","yes; see text","This spell creates a rip in reality that plunges into the interspatial vortices that constantly churn with the raw destructive chaos of the Abyss. Each round at the beginning of your turn, the maw of chaos attempts a drag combat maneuver check against every creature within 40 feet, using your caster level plus your primary spellcasting ability modifier in place of a CMB. If a creature is dragged into a maw of chaos, the area erupts in a surge of chaotic energy and the creature takes 1d6 points of damage per caster level. Only one such eruption can occur per round.  Creatures dragged adjacent to the maw of chaos become entangled by the frayed strands of reality being torn apart at the rim of the maw of chaos. Escape requires a successful Escape Artist check or grapple check against a DC equal to 10 plus the spell's save DC. Every creature without the chaotic subtype that ends its turn adjacent to a maw of chaos takes 2 points of damage to each ability score. Creatures with the lawful subtype take double this amount of damage; creatures with the chaotic subtype take no damage.  Calling, summoning, and teleportation effects used within 30 feet of the maw of chaos or that cause a creature to appear within 30 feet of a maw of chaos are redirected, causing the creature to arrive adjacent to the maw of chaos rather than at its intended destination. Unattended objects (including dead bodies) adjacent to the maw of chaos are drawn into it and affected as by disintegrate at the beginning of the caster's next turn.","AP 74"
"Summon Greater Demon","conjuration","summoning","chaotic, evil","cleric/oracle 9, sorcerer/wizard 9, witch 9","1 round","V, S, F/DF (a tiny bag and a small candle)","0","close (25 ft. + 5 ft./2 levels)","","one summoned creature","","1 round/level (D)","1","0","none","no","This spell functions like summon monster, except it allows you to summon a single coloxus (Pathfinder RPG Bestiary 3 72), an omox demon (Pathfinder RPG Bestiary 2 79), or 1d3 kalavakus demons (Bestiary 2 78).","AP 74"
"Summon Lesser Demon","conjuration","summoning","chaotic, evil","cleric/oracle 5, sorcerer/wizard 5, summoner/unchained summoner 4, witch 5","1 round","V, S, F/DF (a tiny bag and a small candle)","0","close (25 ft. + 5 ft./2 levels)","","one summoned creature","","1 round/level (D)","1","0","none","no","This spell functions like summon monster, except it allows you to summon a single brimorak (Lords of Chaos 56), one incubus (Bestiary 3 73), one thoxel demon (see page 86), 1d3 schir demons (Bestiary 3 74), or 1d4+1 vermlek demons (Lords of Chaos 54).","AP 74"
"Unleash Pandemonium","conjuration","","chaotic","cleric/oracle 5, summoner/unchained summoner 5, witch 5","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","30-foot-radius spread","","","concentration (maximum 1 round/level) +1 round (D)","1","0","Will partial; see text","no","You call upon the wild winds of the Abyssal atmosphere, howling with the screams of damned and demented souls in torment. The area is filled with winds of windstorm strength (Core Rulebook 439), blowing in a random direction each round. Creatures within the area of effect are deafened as long as they remain within the area and for 1d4 rounds thereafter; however, they continue to hear the sounds of screams in their minds with painful intensity, causing them to become shaken for as long as they remain deafened. A successful Will save negates the shaken condition but not the deafness.","AP 74"
"Vermicious Assumption","conjuration","calling","chaotic, evil","cleric/oracle 6, summoner/unchained summoner 6","10 minutes","V, S, M (a handful of worms)","0","touch","","","one Medium humanoid corpse","instantaneous","0","0","none","no","You call a single vermlek demon (Lords of Chaos 54) to invade and inhabit the body of the target corpse, taking on its likeness. The vermlek can remain on the Material Plane indefinitely as long as it has a body to inhabit; however, if it remains outside of a host for more than 1 minute, it's banished back to the Abyss. The vermlek's initial attitude towards you is friendly, but you must succeed at an opposed Charisma check to convince it to obey your commands, similar to a charmed creature. You gain a +2 circumstance bonus on this Charisma check if you offer it a fresh humanoid corpse to inhabit.","AP 74"
"Borrowed Time","transmutation","","","alchemist 6, bard 6, magus 6, sorcerer/wizard 6","1 standard action","V, S","0","personal","","","you","1 round/level (D)","1","0","","","A creation of the archmage Nex, this spell allows you to reach ahead in time and draw alacrity from the future at the expense of your own health. For the duration of this spell, you gain an extra swift action you can use only during your turn. You can't use this swift action to take a second immediate action between turns, but you can use it to take a swift action the turn after you've taken an immediate action. Each time you take an extra swift action in this fashion you take 1 point of Constitution damage. If you're immune to ability damage, you take 5 points of hit point damage instead.  When the spell ends, you are staggered for 1d4+1 rounds from the temporal backlash.","Mythic Origins"
"Elemental Bombardment","conjuration","summoning","see text","druid 7, sorcerer/wizard 7","1 round","V, S","0","long (400 ft. + 100 ft./level)","","one or more summoned elementals","","1 round/2 levels (D)","1","0","none","no","You summon elementals from their elemental planes and hurl them onto your enemies with great force. You must have line of effect to a point at least 60 feet above your intended targets and within the spell's range. You can summon one greater elemental, two Huge elementals, four Large elementals, or eight Medium elementals. You aim the elementals at targets within 60 feet of each other, no more than one elemental per target. Each elemental can strike only a single target, regardless of its size. When an elemental strikes a target, it makes a single slam attack at its full attack bonus with a +4 circumstance bonus. The elemental deals damage according to the table below. The type and amount of damage dealt varies by the size and type of elemental (see the table). Some elementals inflict an additional special ability upon successfully hitting a target; these additional special abilities are detailed in the elemental's full stat block and are denoted with an asterisk (*). Whether or not it hits, the elemental takes bludgeoning damage according to its size. A summoned elemental acts on the same turn that it lands, starting prone in the nearest available space adjacent to its target. You must select one type of elemental to summon when casting this spell (see the table). When you use a summoning spell to summon a creature with an elemental subtype, it is a spell of that type. Elemental Size D amage Medium 6d6 Large 8d6 Huge or larger 12d6 Elemental Type D amage Type Air Half slashing, half electricity Earth Bludgeoning and earth mastery* Fire Fire and burn* IceB2 Half bludgeoning, half cold Lightning B2 Electricity and metal mastery* Magma B2 Half bludgeoning, half fire Mud B2 Bludgeoning and entrap* Water Bludgeoning and drench*","Mythic Origins"
"Imbue With Flight","transmutation","","","sorcerer/wizard 4","1 standard action","V, M (handful of down)","0","touch","","","object touched","1 hour/level (D)","1","0","Will negates (harmless, object)","yes (harmless, object)","You grant a touched Large or smaller object the ability to fly at a speed of 40 feet with average maneuverability. It can ascend at half speed and descend at double speed. The targeted object flies as you direct it, using your Fly skill for any difficult maneuvers. You must be within close range (25 ft. + 5 ft./2 levels) of the object to direct it, and moving it requires a move action. If not directed, the object hovers in place (no Fly check required). The maximum weight of the object and anything carried by it is 500 pounds per caster level (maximum 10,000 pounds).","Mythic Origins"
"Soulreaver","necromancy","","death","cleric/oracle 8, sorcerer/wizard 8, witch 8","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","living creatures in a 20-ft.-radius spread","instantaneous","0","0","Fortitude half","yes","Favored by the necromancer Geb as a tool to turn his enemies' armies against themselves, this potent death spell deals 1d6 points of damage per caster level (maximum 20d6) to living creatures in the area of effect.","Mythic Origins"
"Sustaining Legend","conjuration","healing","","bard 5, cleric/oracle 6","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature/level, no two of which can be more than 30 ft. apart","1 round/level","0","0","Will negates (harmless)","yes","The rulers of Azlant are thought to have used this spell to amplify the mythic power of themselves and their most gifted lieutenants. You amplify the mythic power of the target creatures, bolstering them with healing energy each time they draw upon their mythic abilities. When a creature affected by this spell expends uses of mythic power for any ability, it immediately heals 2d8 points of damage + 1 point per caster level (maximum +25). In addition, the creature benefits from one of the following additional effects. • Remove any one of the following conditions: dazzled, fatigued, shaken, sickened, or staggered. • Reduce the dazed or stunned condition to staggered. • Reduce the exhausted condition to fatigued. • Reduce the frightened condition to shaken, or the panicked condition to frightened. • Reduce the nauseated condition to sickened. A target can benefit from the effects of sustaining legend only once per round, even if the target expends multiple uses of mythic power during that time.","Mythic Origins"
"Accursed Glare","necromancy","","curse","antipaladin 3, sorcerer/wizard 3, witch 3","1 round","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 day/level","0","0","Will negates","yes","You channel a fell curse through your glare. If the target fails its saving throw, it begins to obsessively second-guess its actions and attract bad luck. Whenever the target attempts an attack roll or saving throw while the curse lasts, it must roll twice and take the lower result. While you cast this spell, an ally within range of the subject can attempt an Intimidate check as a move action (DC = save DC of this spell); on a success, the ally adds its own glare to yours, granting you a +2 bonus on your caster level check to overcome spell resistance (if any). Multiple allies can attempt Intimidate checks; this bonus stacks.","Blood Of The Moon"
"Share Skin","necromancy","","","druid 6, witch 6","1 standard action","V, S","0","touch","","","one animal touched","1 hour/level or until you return to your body","0","0","Will negates; see text","yes","Duration 1 minute/level or until you return to your body You can possess an animal's body in a manner that functions like magic jar, except as noted here. Your body vanishes while the effect lasts and you don't require a receptacle.","Blood Of The Moon"
"Share Skin, Greater","necromancy","","","witch 8","1 standard action","V, S","0","touch","","","one creature touched","1 hour/level or until you return to your body","0","0","Will negates; see text","yes","This spell functions like share skin, except as noted here.","Blood Of The Moon"
"Heavy Water","transmutation","","water","cleric/oracle 4, druid 4, ranger 4","1 standard action","V, S, DF","0","medium (100 ft. + 10 ft./level)","cylinder of water (5-ft. radius/level, 30 ft. deep)","","","1 minute/level (D)","1","0","none (see text)","no","You cause a volume of water to become heavier than normal.  Swimming in or through such water requires a Swim check with a DC equal to the saving throw DC of this spell; even creatures with a swim speed must attempt this check. Success allows a creature to swim at up to half its speed as a full-round action; a creature cannot swim as a move action while in an area of heavy water. If a creature fails its Swim check by 4 or less, it makes no progress.  If it fails by 5 or more, it goes underwater.  All Perception checks to see through the affected water take a -10 penalty. All ships sailing through an area of heavy water move at half speed.","Magical Marketplace"
"Hydrophobia","necromancy","","emotion, fear, mind-affecting","bard 2, cleric/oracle 3, druid 3, sorcerer/wizard 3, witch 3","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","30-ft.-radius burst","","","1 round/level","0","0","Will negates","yes","Targets in the area must succeed at a Will save or become deathly afraid of drowning. If the target is swimming or otherwise submerged in water, it must spend all of its efforts attempting to escape from the water. As long as an affected target remains in water, it takes 1d6 points of nonlethal damage each round as it thrashes about and swallows water. Even out of water, targets cannot imbibe potions or willingly interact with any fluids for the duration of this spell.","Magical Marketplace"
"Blood Boil","necromancy","","","magus 5, sorcerer/wizard 5, witch 5","1 standard action","V, S, M (a drop of mercury)","0","touch","","","one living creature","3 rounds","0","0","Fortitude negates (see text)","yes","The temperature of the target creature's blood (or other similar body fluid) begins to rise over the next 3 rounds during the caster's turn. Each round starting with the first, the target creature attempts a new saving throw at the start of the caster's turn to resist that round's effect. A successful save does not end the spell effect, but does prevent that round's effect. On the round that this spell is cast, the target becomes fatigued. On the next round, as the blood temperature begins to rise, the target's capillaries burst, dealing 1d6 points of Constitution damage to the target. On the third and final round, the target's blood begins to boil; the spell deals 1d6 points of damage per caster level (to a maximum of 15d6), and-if the target is still alive-the target becomes exhausted rather than fatigued.","Magical Marketplace"
"Rune Of Jandelay","transmutation","","","sorcerer/wizard 9, witch 9","3 rounds","V, S, M (cold iron, powdered diamond, and ground adamantine worth a total of 5,000 gp)","1","0 ft.; see text","one rune","","","10 minutes/level","0","0","see below","no","You scribe a potent rune of power upon a surface, similar to the way in which a symbol spell is cast. When inscribed, the rune of Jandelay manifests as a shape that evokes the face of a monstrous elephantine creature-the legendary Oliphant of Jandelay itself. The rune is 5 feet across when created, and the surface on which it is to be inscribed must be large enough to bear it.  The rune of Jandelay is a potent ward against the primal chaos of the Great Beyond. While it is primarily intended to combat the forces of the Maelstrom, it is equally useful against forces from the other chaotic Outer Planes. When cast, the rune stabilizes and reinforces an area in a 120-foot-radius sphere centered on it. Earthquake, transmute rock to mud, stone shape, spike stones, and other spell effects that magically damage or manipulate terrain or structures deal no damage and do not alter anything in the area. Damaging spells that specifically target these structures or regions do not deal damage, but area-affecting spells may damage creatures in the area as normal. Strong chaos planar alignment is reduced to mild alignment, and mild chaos planar alignment is negated entirely in this area.  Creatures with the chaotic subtype in the area of a rune of Jandelay must save against the spell or gain 2 negative levels for as long as they remain in the area. A creature that saves and leaves the area must save again upon reentering the area. These negative levels can never result in permanent level loss but cannot be restored by restoration or similar magic.","AP 77"
"Bleeding Strike","necromancy","","","antipaladin 1, cleric/oracle 1, ranger 1, witch 1","1 standard action","V, S","0","touch","","one slashing melee weapon touched","","1 round/level or until discharged","0","0","Will negates (harmless, object)","yes (harmless, object)","You imbue a slashing melee weapon with the ability to create a bleeding wound. As a free action when the weapon hits a living creature, the wielder can discharge this spell to add 1 point of bleed damage to the weapon's base damage. This bleeding is difficult to stop; add your spellcasting ability modifier (Wisdom for clerics, and so on) to the DC to stop the bleeding.","AP 77"
"Reveal Mirage","divination","","","cleric/oracle 3, druid 2, ranger 1, sorcerer/wizard 3, witch 3","1 standard action","V, S, F (a small prism)","0","personal","","","you","1 round","0","0","","","You can focus upon a single point within line of sight and discern if the terrain or geographic features of that point are illusory. This ability allows you a Will save to disbelieve a terrain-affecting illusion (glamer) effect from range as though you had interacted with it. In addition to affecting such spells as hallucinatory terrain and mirage arcana, this spell also allows you to disbelieve naturally occurring mirages.","Osirion, Legacy Of Pharaohs"
"Storm Of Blades","conjuration","creation","","cleric/oracle 3, magusUM 2, sorcerer/wizard 2","1 standard action","V, S, M (a sword)","0","close (25 ft. + 5 ft./2 levels)","","","one creature","instantaneous","0","0","none","no","You create floating swords of the type used as the material component for this spell (such as a rapier or scimitar) and magically propel them at your target. You can create one sword for every 2 caster levels that you possess, up to a maximum of five swords at 10th level. You must have line of effect between you and the target, and the target must be within the spell's range. You make a ranged attack roll for each sword (with no penalties for range increments or using melee weapons as ranged weapons); each attack has the same threat range and critical modifier and deals the same damage as a standard sword of the type expended. Swords created by this spell disappear after striking (or missing) their targets.","People Of The Sands"
"Summon Genie, Lesser","conjuration","summoning","","cleric/oracle 4, sorcerer/wizard 4, summoner/unchained summoner 3, witch 4","1 round","V, S, F/DF (an oil lamp worth at least 50 gp)","1","close (25 ft. + 5 ft./2 levels)","","one summoned genie","","1 round/level (D)","1","0","none","no","This spell functions like summon monster I, except you can summon one janni.","People Of The Sands"
"Summon Genie","conjuration","summoning","","cleric/oracle 5, sorcerer/wizard 5, summoner/unchained summoner 4, witch 5","1 round","V, S, F/DF (an oil lamp worth at least 50 gp)","1","close (25 ft. + 5 ft./2 levels)","","one summoned genie","","1 round/level (D)","1","0","none","no","This spell functions like lesser summon genie, except you can summon one djinni or 1d3 jann.","People Of The Sands"
"Summon Genie, Greater","conjuration","summoning","","cleric/oracle 6, sorcerer/wizard 6, summoner/unchained summoner 5, witch 6","1 round","V, S, F/DF (an oil lamp worth at least 50 gp)","1","close (25 ft. + 5 ft./2 levels)","","one summoned genie","","1 round/level (D)","1","0","none","no","This spell functions like lesser summon genie, except you can summon one shaitan, 1d3 djinn, or 1d4+1 jann.","People Of The Sands"
"Inner Focus","illusion","glamer","","adept 2, antipaladin 1, cleric/oracle 2, druid 2, inquisitor 2, paladin 1, ranger 1","1 standard action","V, S, DF","0","personal","","","you","10 minutes/level","0","0","none (harmless)","no","For the duration of this spell, you may ignore any divine focus components of your spells, allowing you to cast such spells without holding or revealing your holy or unholy symbol.","People Of The Sands"
"Abyssal Vermin","transmutation","","","antipaladin 2, cleric/oracle 4, sorcerer/wizard 4, witch 4","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one vermin or vermin swarm","1 minute/level","0","0","Fortitude negates (see text)","yes","You infuse the target with power from the Abyss, granting it the fiendish creature simple template. The swarm gains DR 5/ good if it has at least 5 Hit Dice, or DR 10/good it if has at least 11 HD. It gains cold resistance 5 and fire resistance 5 if it has at least 5 HD, or cold resistance 10 and fire resistance 10 if it has at least 11 HD. It gains spell resistance equal to its CR + 6. Once per day, it can smite good (as a swift action against a good opponent, the vermin adds its Charisma bonus to its attack rolls and its HD to its damage rolls until the opponent is dead). If the targeted vermin is under your command, it automatically fails its saving throw against this spell. This spell has no effect on vermin that already have the fiendish creature simple template.","AP 78"
"Antithetical Constraint","enchantment","compulsion","mind-affecting","bard 4, sorcerer/wizard 4, witch 4","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","1 round/level","0","0","Will negates","yes","You constrain the target such that the target automatically misses with all attacks made against creatures that are not of the opposite alignment of it. For example, a lawful evil target would automatically fail at all attacks except those made against chaotic good creatures, and a neutral good target would automatically fail at all attacks except those made against neutral evil creatures. For the purposes of antithetical constraint, creatures that are chaotic evil, chaotic good, lawful evil, or lawful good are all considered to have the opposite alignment of a target whose alignment is neutral with no other alignment components. This restriction doesn't apply to effects that do not require attack rolls, such as magic missile.","Champions Of Balance"
"Recentering Drone","abjuration","","","cleric/oracle 2, druid 2","1 standard action","V, S, DF","0","close (25 ft. + 5 ft./2 levels)","","","one creature/2 levels (no two of which may be more than 30 ft. apart)","concentration","0","0","Will negates (harmless)","yes (harmless)","You emit a calming subsonic drone that allows the targets to temporarily refocus and restore their balance when they're suffering from debilitating conditions. A target with the dazzled, fatigued, shaken, or sickened condition ignores the penalties of those conditions for the duration of this spell. A target with one of the following conditions is treated as having the associated lesser condition for the duration of the spell, as shown by the following table. Condition Lesser Condition Blinded Dazzled Exhausted Fatigued Frightened Shaken Nauseated Sickened At the end of the spell's duration, the targets are again subject to the appropriate penalties if the original conditions affecting the target are still in effect.","Champions Of Balance"
"Steal Book","divination","","","bard 3, inquisitor 3, sorcerer/wizard 3, witch 3","1 standard action","V, S","0","touch","","","one book touched","permanent","0","0","Fortitude negates (object)","yes (object)","Often used by bards, spies, and arcane scholars to steal important texts without alerting their owners, steal book allows you to copy the contents of one book, folio, scroll, or other text to a blank one of sufficient size. In doing so, the original pages are wiped blank, though any covers or binding remain unchanged. Differences in size between the original and the blank folio don't matter, though the blank folio that the information is being transferred to must have an equal or greater amount of space (in number of pages or inches of scroll), or else any text that overflows the document is lost forever.  This spell cannot transfer magical writing (such as a wizard's spellbook or a magical scroll). At GM's discretion, the spell can restore lost information, such as a page obscured by spill wine, text erased by magic or mundane means, or even pages lost to fire or another type of damage.  When steal book is cast from a scroll, the beginning of the stolen text appears on the steal book scroll until you select a target book for the text to appear in. The stolen text glitters and sparkles while it remains on the scroll.","PFS S3-09"
"Summon Lesser Psychopomp","conjuration","summoning","","cleric/oracle 5, sorcerer/wizard 5, summoner/unchained summoner 4, witch 5","1 round","V, S, F/DF (a crocodile skull funerary mask)","0","close (25 ft. + 5 ft./2 levels)","","one or more summoned psychopomps (see text)","","1 round/level (D)","1","0","none","no","This spell functions like summon monster, except that it summons 1d3 esobok psychopomps or 1d4+1 nosoi psychopomps. Esobok psychopomps are detailed on page 84. Nosoi psychopomps are detailed on page 220 of Pathfinder RPG Bestiary 4.","AP 80"
"Summon Vanth","conjuration","summoning","","cleric/oracle 6, sorcerer/wizard 6, summoner/unchained summoner 5, witch 6","1 round","V, S, F/DF (a vulture skull funerary mask)","0","close (25 ft. + 5 ft./2 levels)","","one summoned vanth psychopomp","","1 round/level (D)","1","0","none","no","This spell functions like summon monster, except that it summons a single vanth psychopomp. Vanth psychopomps are detailed on page 221 of Pathfinder RPG Bestiary 4.","AP 80"
"Possession Trap","necromancy","","","sorcerer/wizard 5, witch 5","1 standard action","V, S, F (a gem or crystal worth at least 500 gp)","1","personal","","","you","24 hours or until activated (see text); 1 round/level","0","0","","","You place a protective ward over your spirit that ensnares creatures attempting to possess you. Should a creature attempt to possess you (such as via magic jar or a similar effect) while you are under the effects of possession trap, that creature must first succeed at a Will save or its possession attempt is ruined and its spirit is shunted into this spell's focus gem. The trapped creature is contained within the focus gem for 1 round per caster level, acting as though it were trapped in a magic jar for the duration of this effect. This effect fails if you are not carrying the focus gem during the time of the possession attempt.  If the possessor's Will save is successful, you are affected by its possession attempt as normal, and may attempt a saving throw against this possession attempt if one is normally allowed. Regardless of whether the possessor fails or succeeds at its save against possession trap, you immediately become aware of the possession attempt and whether or not a creature is trapped in the focus gem. If the focus gem is destroyed while it contains a creature, the creature is immediately released.  Once this spell is triggered, it offers no further protection, and a trapped creature can attempt to possess you again once it's free of the focus gem.","Undead Slayer's Handbook"
