"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Treasure Stitching","transmutation","","","bard 4, cleric/oracle 5, sorcerer/wizard 5, occultist 4","1 standard action","V, S, M (a piece of embroidered cloth no larger than 10-ft. square worth 100 gp)","1","close (25 ft. + 5 ft./2 levels)","","","all objects on cloth","1 day/level (D)","1","0","Fortitude negates (object)","yes (object)","You can transform all objects placed on a cloth into an embroidered, two-dimensional representation, making it easy for you to store and transport the items. You can pile any amount or weight of objects on the cloth so long as the pile stays within the dimensions of the cloth (up to a 10-foot cube).  When you cast the spell the entire pile disappears into the cloth, replaced by a highly accurate, sewn picture of the pile from whatever angle you wish. The cloth retains its normal weight and dimensions. You can restore the pile of objects at any time as a full-round action by unfurling the cloth and ordering the spell to end, consuming the cloth. Anyone else wishing to restore the objects must successfully dispel your spell. If the cloth is destroyed or significantly damaged, all objects held within the cloth are lost. This spell cannot affect artifacts or other sorts of similarly unique objects.","APG"
"True Form","abjuration","","","druid 4, sorcerer/wizard 4, occultist 4, psychic 4","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","up to one creature/3 levels, no two of which can be more than 30 ft. apart","1 round/level","0","0","Will negates","yes","True form removes any polymorph effect from a target creature, returning it to its true form, even against its will. Against creatures affected by polymorph spell effects (such as baleful polymorph or giant form), you must make a caster level check (1d20 + caster level, maximum +15) against a DC of 11 + caster level of the effect. Success means that the polymorph immediately ends.  A creature with the supernatural ability to change shape (such as a lycanthrope) must make a Will saving throw or immediately revert to its true form. If it fails this first saving throw, the creature can attempt another Will saving throw to overcome the spell as a full-round action that does not provoke attacks of opportunity. If this save succeeds, the spell ends and the creature is capable of changing shape once again. If the second save fails, the creature is locked in its true form for the duration of the spell, preventing any further polymorph effects from changing its shape.","APG"
"Tsunami","conjuration","creation","water","druid 9, sorcerer/wizard 9, shaman 9","1 standard action","V, S","0","long (400 ft. + 40 ft./level)","","10-ft.-deep wave 10 ft. wide/level and 2 ft. tall/level","","5 rounds","0","0","see text","no","You create a massive wave of water that then moves in a straight line across water or land-you select the direction the wave travels (which must be perpendicular to its width), but once set in motion, the wave cannot change course. Over the surface of open water, the wave travels at a speed of 60 feet per round-on land or underwater, the wave travels at a speed of 30 feet per round.  Creatures struck by a tsunami take 8d6 points of bludgeoning damage (a Fortitude save halves this damage).  In addition, the tsunami makes a special CMB check against any creature it strikes-the wave's CMB is equal to your caster level + your relevant spellcasting ability score modifier (whichever is highest) + 8 (for the wave's size). If this CMB check defeats a creature's CMD, the creature is knocked prone and carried along by the wave. A creature carried along by a tsunami can attempt to escape the wave on its turn as a standard action by making a CMB or Swim check opposed by the wave's CMB check-if a creature fails to escape, it takes another 6d6 points of bludgeoning damage (Fortitude save for half ) and continues being carried along by the wave.  Objects struck by a tsunami are swept up if they are Huge or smaller and are carried along by the wave, deposited in a pile at the end of the wave's journey. Gargantuan or larger objects, as well as structures or objects firmly attached to the ground, take 8d6 points of bludgeoning damage when a tsunami passes through its space-if this is enough to destroy the object or structure, the remains are carried along by the wave. Hardness does not reduce this damage, nor is it halved as damage dealt to objects normally is. Freedom of movement prevents a creature from being carried along by a tsunami but does not prevent damage caused by it hitting a creature.  A solid barrier that is taller than the tsunami that is not destroyed by the wave stops that portion of the wave from continuing onward, leaving a gap in the wave as the rest of it continues forward.","APG"
"Twilight Knife","evocation","","force","sorcerer/wizard 3, witch 3, bloodrager 3, occultist 3, psychic 3, spiritualist 3","1 standard action","V, S, F (a small knife)","0","close (25 ft. + 5 ft./2 levels)","","floating knife of force","","1 round/level (D)","1","0","none","yes","You create a darkly sinister floating knife that attacks the same creature as you each round. If you choose not to attack a creature, or you make an attack that affects multiple opponents, the knife makes no attack during that round.  The knife uses your base attack bonus modified by either your Intelligence or Charisma bonus (whichever is higher) when making this attack. Unless you specifically will it to do otherwise, or it proves impossible to do so, the knife always maneuvers itself so that it can flank your opponent before making the attack. The knife deals 1d4 points of force damage on a successful hit and has the same threat range and critical multipliers as a normal dagger. In addition, if the target is denied a Dexterity bonus to AC or the knife flanks the target, the knife can make sneak attacks as a rogue, inflicting an extra 1d6 points of force damage per four caster levels on a successful attack.  A twilight knife cannot be attacked or harmed by physical attacks, but dispel magic, disintegrate, a sphere of annihilation, or a rod of cancellation affects it. A twilight knife's AC against touch attacks is 12 (10 + size bonus for Tiny object) plus your Dexterity modifier.  If an attacked creature has spell resistance, you make a caster level check (1d20 + caster level) against that spell resistance the first time the twilight knife strikes it. If the knife is successfully resisted, the spell is dispelled. If not, the weapon has its normal full effect on that creature for the duration of the spell.","APG"
"Twin Form","transmutation","","","alchemist 6","1 standard action","V, S, M (a blend of soil and the caster's blood)","0","personal","","","you","1 round/level or until discharged (D)","1","0","","","This extract splits a perfect double of yourself from your body, dressed and equipped exactly as you are. You are able to shift your consciousness from one body to the other once each round as a free action. This shift takes place either immediately before your turn or immediately after it, but not during the round. You may act normally in the body you inhabit. Your other self is treated as though dazed, except it may take a single move action each round during your turn. Your twin cannot speak while you are in your other body, and cannot flank, make attacks of opportunity, or otherwise threaten enemies.  Both you and your twin have the same statistics and start with the number of hit points you had when you ingested the extract. Once you have split, these hit points are tracked separately. Any spells, extracts, or magical effects (such as from potions) that were active when you ingested the extract are active for both you and your twin. If any such effects expire, are dispelled, dismissed, or otherwise used or ended, they end for both of you. Extracts or spells cast after you split affect you and your twin as though you were two separate targets. Your equipment is linked between your two selves, and if an item on one is consumed or destroyed, its duplicate is used up or destroyed as well.  The body you do not inhabit crumbles into dust when the extract's duration expires or is dismissed. If the body you inhabit is destroyed, you immediately shift to your surviving self and the extract immediately ends. The body you left behind crumbles into dust, and you are stunned until the start of your next turn. If the body you do not inhabit is destroyed, the extract also ends immediately, but you suffer no ill effects.  You have no special ability to sense what your second body is experiencing, though you immediately know if it has been destroyed. You may switch between bodies at any distance on the same plane. If your bodies cross into separate planes (including through the use of teleport or blink), the body you inhabit survives, while your other body is destroyed.","APG"
"Unfetter","transmutation","","","summoner/unchained summoner 1","1 standard action","V, S, M (a broken chain)","0","medium (100 ft. + 10 ft./level)","","","your eidolon","10 minutes/level","0","0","Will negates (harmless)","no","This spell breaks the life link between you and your eidolon. This spell allows your eidolon to venture more than 100 feet away from you without penalty. It can travel any distance while this spell is in effect without penalty, but if the spell expires while the eidolon is farther than 100 feet away, it immediately loses hit points as normal for distance and is possibly sent back to its home plane. While this spell is in effect, you cannot sacrifice hit points to prevent damage to your eidolon. Damage that would be transferred due to the life bond ability is not transferred. If you attempt to use the transposition ability while this spell is in effect, you must roll on the teleport mishap table, using the ""studied carefully"" row.","APG"
"Universal Formula","transmutation","","","alchemist 4","1 standard action","V, S, M (quicksilver and powdered platinum worth 100 gp)","1","personal","","","you","instantaneous","0","0","","","As you ingest this extract, it transforms into the appropriate extract for any formula you know of 3rd level or lower and takes effect immediately. If the chosen formula has an expensive material component, it must be provided along with the component for this formula. You may not create an infused extract with this formula.","APG"
"Unwilling Shield","necromancy","","","bard 5, inquisitor 5, sorcerer/wizard 6, witch 6, occultist 5, psychic 6, mesmerist 5, spiritualist 6","1 standard action","V, S, M (ruby dust worth 250 gp)","1","close (25 ft. + 5 ft./2 levels)","","","one creature","1 round/level (D)","1","0","Will negates","yes","Like shield other, unwilling shield creates a mystic connection between you and the target, but unlike shield other, the target shares the wounds that you receive. In addition, the link draws upon the target's life force to supplement your own defenses. You gain a +1 luck bonus to AC and on saving throws. You take only half damage from all wounds and attacks (including those dealt by special abilities) that deal hit point damage. The amount of damage not taken by you is taken by the target. Forms of harm that do not involve hit points, such as charm effects, ability damage, level draining, and death effects are not affected. If you take a reduction in hit points from a lowered Constitution score, the reduction is not split with the target because it is not hit point damage. When the spell ends, subsequent damage is no longer divided between you and the subject, but damage already split is not assigned to you. If you and the target of the spell move out of range of each other, the spell remains active, but damage is no longer shared until you are once again within range of each other.","APG"
"Unwitting Ally","enchantment","charm","mind-affecting","bard 0, psychic 1, mesmerist 0","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","1 round","0","0","Will negates","yes","You befuddle the target's mind. The target has difficulty telling friend from foe for a short period of time. The subject is considered your ally and not your enemies' ally while determining flanking. The subject takes no other hostile action against your enemies due to this spell's effect.","APG"
"Vanish","illusion","glamer","","bard 1, sorcerer/wizard 1, magus 1, occultist 1, psychic 1, mesmerist 1","1 standard action","V, S","0","touch","","","creature touched","1 round/level (up to 5 rounds) (D)","1","0","Will negates (harmless)","yes (harmless)","This spell functions like invisibility, except the effect only lasts for 1 round per caster level (maximum of 5 rounds). Like invisibility, the spell immediately ends if the subject attacks any creature.","APG"
"Veil of Positive Energy","abjuration","","good","paladin 1","1 standard action","V, S, DF","0","personal or 5 ft.; see text","","","you or all creatures within 5 ft.; see text","10 minutes/level (D)","1","0","","","You surround yourself with a veil of positive energy, making it harder for undead creatures to harm you. When under the effect of this spell, you gain a +2 sacred bonus to AC and a+2 sacred bonus on saves. Both of these bonuses apply only against attacks or effects created by undead creatures. You can dismiss this spell before its normal duration as a swift action on your turn to deal a number of points of positive energy damage equal to your level to all undead creatures within 5 feet of you.","APG"
